___stockid,stkname,cl,minbw_dte,minbw,sqdays,price,dte,rmk,web,model,flgbasic
8349,______,2,NULL,0,0,30.15,'2013/09/13',NULL,NULL,NULL,'N'
8354,______,2,NULL,0,0,16.35,'2013/09/13',NULL,NULL,'5.1','N'
8358,______,2,NULL,0,0,8.86,'2013/09/13',NULL,NULL,NULL,'N'
8374,______,1,NULL,0,0,28,'2013/09/13',NULL,NULL,NULL,'N'
8383,______,2,NULL,0,0,19.65,'2013/09/13',NULL,NULL,NULL,'N'
8390,_________,2,NULL,0,0,23.4,'2013/09/13',NULL,NULL,NULL,'N'
8401,_________,2,NULL,0,0,12.5,'2013/09/13',NULL,NULL,NULL,'N'
8403,______,2,NULL,0,0,40,'2013/09/13',NULL,NULL,NULL,'N'
8404,F-______,1,NULL,0,0,19.95,'2013/09/13',NULL,NULL,NULL,'N'
8406,F-______,2,NULL,0,0,534,'2013/09/13',NULL,NULL,NULL,'N'
8409,_________,2,'2014/02/07',0.139038068,0,0,NULL,NULL,NULL,NULL,NULL
8410,______,2,NULL,0,0,29.85,'2013/09/13',NULL,NULL,NULL,'N'
8411,F-______,1,NULL,0,0,75,'2013/09/13',NULL,NULL,NULL,'N'
8416,______,2,NULL,0,0,161.5,'2013/09/13',NULL,NULL,NULL,NULL
8418,F-______,2,NULL,0,0,29.55,'2013/09/13',NULL,NULL,NULL,'N'
8420,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8421,______,2,NULL,0,0,15.95,'2013/09/13',NULL,NULL,NULL,NULL
8422,_________,1,NULL,0,0,169,'2013/09/13',NULL,NULL,NULL,'N'
8423,F-______,2,NULL,0,0,27.95,'2013/09/13',NULL,NULL,NULL,'N'
8424,______,2,NULL,0,0,44.3,'2013/09/13',NULL,NULL,NULL,NULL
8426,F-______,2,NULL,0,0,46.25,'2013/09/13',NULL,NULL,NULL,'N'
8427,F-______,1,'2013/02/06',0.047028086,48,60.1,'2013/09/13',NULL,NULL,NULL,'N'
8429,F-______,1,NULL,0,0,72,'2013/09/13',NULL,NULL,NULL,NULL
8431,_________,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8432,_________,2,NULL,0,0,84.1,'2013/09/13',NULL,NULL,NULL,'N'
8433,______,2,NULL,0,0,39.5,'2013/09/13',NULL,NULL,NULL,NULL
8435,______,2,NULL,0,0,51.5,'2013/09/13',NULL,NULL,NULL,NULL
8436,______,2,'2013/09/13',0,0,138.5,'2013/09/13',NULL,NULL,NULL,NULL
8437,F-______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8443,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8444,F-______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8446,______,2,'2014/02/07',0.357741503,0,0,NULL,NULL,NULL,NULL,NULL
8450,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8454,_________,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8463,_________,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8464,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8467,F-______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8705,______,2,NULL,0,0,40.8,'2012/12/25',NULL,NULL,NULL,'X'
8905,______,2,'2013/04/19',0.050711817,40,30.5,'2013/09/13',NULL,NULL,NULL,'N'
8906,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
8908,______,2,NULL,0,0,40.85,'2013/09/13',NULL,NULL,NULL,'N'
8913,_________,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,'5.1a','N'
8916,______,2,NULL,0,0,41.7,'2013/09/13',NULL,NULL,NULL,'N'
8917,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
8921,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,'5.1a','N'
8923,______,2,NULL,0,0,17.1,'2013/09/13',NULL,NULL,NULL,'N'
8924,______,2,NULL,0,0,17.5,'2013/09/13',NULL,NULL,NULL,'N'
8925,______,2,NULL,0,0,9.4,'2013/09/13',NULL,NULL,'3.1;5.2','N'
8926,_________,1,NULL,0,0,18.8,'2013/09/13',NULL,NULL,NULL,'N'
8927,______,2,'2013/04/01',0.026748921,72,12.95,'2013/09/13',NULL,NULL,NULL,'N'
8928,______,2,NULL,0,0,7.74,'2013/09/13',NULL,NULL,NULL,'N'
8929,______,2,NULL,0,0,35.55,'2013/09/13',NULL,NULL,NULL,'N'
8930,______,2,NULL,0,0,14.2,'2013/09/13',NULL,NULL,NULL,'N'
8931,_________,2,NULL,0,0,19.4,'2013/09/13',NULL,NULL,NULL,'N'
8932,______,2,NULL,0,0,12.65,'2013/09/13',NULL,NULL,NULL,'N'
8933,_________,2,NULL,0,0,14.1,'2013/09/13',NULL,NULL,'2.3','N'
8934,_________,2,NULL,0,0,23.9,'2013/09/13',NULL,NULL,NULL,'N'
8935,______,2,'2013/03/12',0.047454966,31,4.52,'2013/09/13',NULL,NULL,NULL,'N'
8936,______,2,NULL,0,0,27.65,'2013/09/13',NULL,NULL,NULL,'N'
8937,______,2,NULL,0,0,15.5,'2013/09/13',NULL,NULL,NULL,'N'
8938,______,2,NULL,0,0,29.85,'2013/09/13',NULL,NULL,NULL,'N'
8940,_________,2,NULL,0,0,22.15,'2013/09/13',NULL,NULL,'5.1a','N'
8941,______,2,NULL,0,0,2.88,'2013/09/13',NULL,NULL,'2.3','N'
8942,______,2,NULL,0,0,49.4,'2013/09/13',NULL,NULL,NULL,'N'
8996,______,2,'2013/03/25',0.057416512,14,73.8,'2013/09/13',NULL,NULL,NULL,'N'
910069,______,1,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'X'
9102,_________,1,'2010/12/02',0.010364609,5,6.25,'2010/12/07',NULL,NULL,NULL,'X'
9103,_________,1,NULL,0,0,2.48,'2013/09/13',NULL,NULL,NULL,'X'
910322,_________,1,NULL,0,0,38.85,'2013/09/13',NULL,NULL,NULL,'X'
9104,_________,1,NULL,0,0,19.55,'2012/08/27',NULL,NULL,NULL,'X'
910482,_________,1,NULL,0,0,1.77,'2013/09/13',NULL,NULL,NULL,'X'
9105,_________,1,NULL,0,0,3.05,'2013/09/13',NULL,NULL,NULL,'X'
910579,______,1,NULL,0,0,1.17,'2013/04/26',NULL,NULL,NULL,'X'
9106,_________,1,NULL,0,0,2.11,'2013/09/13',NULL,NULL,NULL,'X'
910708,_________,1,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'X'
910801,______,1,NULL,0,0,6.95,'2013/09/13',NULL,NULL,NULL,'X'
910861,______,1,NULL,0,0,17.35,'2013/09/13',NULL,NULL,NULL,'X'
910948,Z-OBEE,1,NULL,0,0,2.84,'2013/09/13',NULL,NULL,NULL,'X'
9110,_________,1,NULL,0,0,3.76,'2013/09/13',NULL,NULL,NULL,'X'
911201,_________,1,NULL,0,0,2.1,'2013/09/13',NULL,NULL,NULL,'X'
911602,_________,1,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'X'
911606,______,1,NULL,0,0,28.55,'2012/11/05',NULL,NULL,NULL,'X'
911608,______,1,NULL,0,0,5.49,'2013/09/13',NULL,NULL,NULL,'X'
911609,_________,1,NULL,0,0,12.35,'2013/09/13',NULL,NULL,NULL,'X'
911610,______,1,NULL,0,0,25.65,'2013/09/13',NULL,NULL,NULL,'X'
911611,_________,1,NULL,0,0,1.97,'2013/09/13',NULL,NULL,NULL,'X'
911612,______,1,NULL,0,0,3.9,'2013/09/13',NULL,NULL,NULL,'X'
911616,______,1,NULL,0,0,11.15,'2013/09/13',NULL,NULL,NULL,'X'
911619,HISAKA,1,NULL,0,0,4.87,'2013/09/13',NULL,NULL,NULL,'X'
911622,_________,1,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'X'
911626,MSH,1,NULL,0,0,5.7,'2013/09/13',NULL,NULL,NULL,'X'
911868,_________,1,NULL,0,0,3.04,'2013/09/13',NULL,NULL,NULL,'X'
912000,_________,1,'2013/04/02',0.062769035,42,2.52,'2013/09/13',NULL,NULL,NULL,'X'
912398,______,1,NULL,0,0,10,'2013/09/13',NULL,NULL,NULL,'X'
9136,______,1,NULL,0,0,17.2,'2013/09/13',NULL,NULL,NULL,'X'
913889,_________,1,NULL,0,0,3.68,'2013/09/13',NULL,NULL,NULL,'X'
9151,______,1,NULL,0,0,41.95,'2013/09/13',NULL,NULL,NULL,'X'
9157,_________,1,NULL,0,0,1.92,'2013/09/13',NULL,NULL,'3.1a;5.2','X'
916665,_________,1,NULL,0,0,1.6,'2012/03/27',NULL,NULL,NULL,'X'
9188,______,1,NULL,0,0,2.75,'2013/09/13',NULL,NULL,'5.1','X'
9802,F-______,1,NULL,0,0,33.4,'2013/09/13',NULL,NULL,NULL,NULL
9902,______,1,NULL,0,0,16.75,'2013/09/13',NULL,NULL,'5.2','N'
9904,______,1,NULL,0,0,33.25,'2013/09/13',NULL,NULL,'5.2','N'
9905,______,1,NULL,0,0,33.5,'2013/09/13',NULL,NULL,'3.1','N'
9906,______,1,NULL,0,0,46.5,'2013/09/13',NULL,NULL,NULL,'N'
9907,_________,1,NULL,0,0,26.85,'2013/09/13','ADX:25.98___37.69;___KD+;_____________________',NULL,'5.1','N'
9908,_________,1,'2013/04/02',0.013914992,54,22.1,'2013/09/13',NULL,NULL,NULL,'N'
9910,______,1,NULL,0,0,68.3,'2013/09/13',NULL,NULL,'5.2','N'
9911,______,1,NULL,0,0,17.95,'2013/09/13',NULL,NULL,'5.1','N'
9912,______,1,NULL,0,0,16.35,'2013/09/13',NULL,NULL,NULL,'N'
9914,_________,1,NULL,0,0,201,'2013/09/13',NULL,NULL,NULL,'N'
9917,______,1,NULL,0,0,70.4,'2013/09/13',NULL,NULL,'3.1;4.2','N'
9918,_________,1,NULL,0,0,33.35,'2013/09/13',NULL,NULL,NULL,'N'
9919,_________,1,NULL,0,0,14.4,'2013/09/13',NULL,NULL,'3.1a','N'
9921,______,1,NULL,0,0,210,'2013/09/13',NULL,NULL,NULL,'N'
9922,______,1,NULL,0,0,0.19,'2010/06/18',NULL,NULL,NULL,'X'
9924,______,1,NULL,0,0,31.4,'2013/09/13',NULL,NULL,NULL,'N'
9925,______,1,NULL,0,0,36.15,'2013/09/13',NULL,NULL,NULL,'N'
9926,______,1,NULL,0,0,38.3,'2013/09/13',NULL,NULL,NULL,'N'
9927,______,1,NULL,0,0,33.2,'2013/09/13',NULL,NULL,NULL,'N'
9928,______,1,NULL,0,0,13.9,'2013/09/13',NULL,NULL,NULL,'N'
9929,______,1,NULL,0,0,8.66,'2013/09/13',NULL,NULL,NULL,'N'
9930,_________,1,NULL,0,0,53.4,'2013/09/13',NULL,NULL,NULL,'N'
9931,______,1,NULL,0,0,40.3,'2013/09/13',NULL,NULL,NULL,'N'
9933,______,1,NULL,0,0,49.15,'2013/09/13',NULL,NULL,'3.1','N'
9934,______,1,NULL,0,0,23.1,'2013/09/13',NULL,NULL,'5.1','N'
9935,_________,1,NULL,0,0,7.3,'2013/09/13',NULL,NULL,NULL,'N'
9937,______,1,NULL,0,0,26.2,'2013/09/13',NULL,NULL,'5.2','N'
9938,______,1,NULL,0,0,34.3,'2013/09/13',NULL,NULL,NULL,'N'
9939,______,1,NULL,0,0,64.1,'2013/09/13',NULL,NULL,'5.2','N'
9940,______,1,NULL,0,0,49.75,'2013/09/13',NULL,NULL,NULL,'N'
9941,______,1,'2013/04/12',0.054807643,42,74.1,'2013/09/13',NULL,NULL,'3.1;5.2','N'
9942,______,1,NULL,0,0,79.3,'2013/09/13',NULL,NULL,'5.2','N'
9943,_________,1,NULL,0,0,35.9,'2013/09/13',NULL,NULL,NULL,'N'
9944,______,1,NULL,0,0,28.3,'2013/09/13',NULL,NULL,NULL,'N'
9945,_________,1,NULL,0,0,63.5,'2013/09/13',NULL,NULL,'3.1;5.2','N'
9946,______,2,NULL,0,0,29.35,'2013/09/13',NULL,NULL,'5.1a','N'
9949,______,2,NULL,0,0,15.7,'2013/09/13',NULL,NULL,NULL,'N'
9950,_________,2,NULL,0,0,38.2,'2013/09/13',NULL,NULL,NULL,'N'
9951,______,2,NULL,0,0,93.5,'2013/09/13',NULL,NULL,NULL,'N'
9955,______,1,NULL,0,0,21.9,'2013/09/13',"'____________STAN-1___DMI++_______________MACD,VA/D_________________________________________________________3/20_________________________________________________________________________________'",NULL,'3.1','N'
9958,_________,1,NULL,0,0,12.6,'2013/09/13',NULL,NULL,NULL,'N'
9960,_________,2,NULL,0,0,14.7,'2013/09/13',NULL,NULL,NULL,'N'
9962,______,2,'2013/03/13',0.026190973,37,11.8,'2013/09/13',NULL,NULL,NULL,'N'
