stockid,stkname,cl,minbw_dte,minbw,sqdays,price,dte,rmk,web,model,flgbasic
6208,日揚,2,NULL,0,0,10.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6209,今國光,1,NULL,0,0,29.85,2013-09-13 00:00:00.000,NULL,NULL,2.1a;5.1,N
6210,慶生,2,NULL,0,0,45.9,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
6211,福登,2,2013-03-21 00:00:00.000,0.0457387970810047,21,14.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6212,理銘,2,NULL,0,0,19.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6213,聯茂,1,NULL,0,0,30.25,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6214,精誠,2,NULL,0,0,49.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6215,和椿,1,NULL,0,0,17.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6216,居易,1,NULL,0,0,18.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6217,中探針,2,NULL,0,0,27.1,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
6218,豪勉,2,NULL,0,0,19.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6219,視達,2,NULL,0,0,17.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6220,岳豐,2,NULL,0,0,11.75,2013-09-13 00:00:00.000,NULL,NULL,2.3;5.2,N
6221,晉泰,2,NULL,0,0,22.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6222,上揚,2,NULL,0,0,8.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6223,旺矽,2,2013-03-28 00:00:00.000,0.0684124203693994,26,52.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6224,聚鼎,2,2013-03-26 00:00:00.000,0.0357416677289191,45,54.2,2013-09-13 00:00:00.000,NULL,NULL,4.2,N
6225,天瀚,1,NULL,0,0,4.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6226,光鼎,1,NULL,0,0,6.5,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6227,茂綸,2,NULL,0,0,10.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6228,全譜,2,NULL,0,0,10.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6229,研通,2,NULL,0,0,15.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6230,超眾,2,NULL,0,0,61.5,2013-09-13 00:00:00.000,NULL,http://www.wretch.cc/blog/eagle99/11081996,NULL,N
6231,系微,2,NULL,0,0,56.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6233,旺玖,2,NULL,0,0,12.1,2013-09-13 00:00:00.000,NULL,NULL,3.1a,N
6234,高僑,2,NULL,0,0,16.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6235,華孚,1,NULL,0,0,8.54,2013-09-13 00:00:00.000,NULL,NULL,3.1a,N
6236,凌越,2,NULL,0,0,14.3,2013-04-26 00:00:00.000,NULL,NULL,NULL,N
6237,驊訊,2,NULL,0,0,19.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6238,巨圖,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6239,力成,1,NULL,0,0,54,2013-09-13 00:00:00.000,逢低買進。DRAM整合成功受惠股(DRAM廠為其客戶)，劉坤錫非常看好。,NULL,NULL,N
6240,統一元,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6241,易通展,2,NULL,0,0,20.75,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6242,聯豪科,2,NULL,0,0,6.77,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6243,迅杰,2,2013-01-24 00:00:00.000,0.0553978752268086,32,12.8,2013-09-13 00:00:00.000,NULL,NULL,4.2,N
6244,茂迪,2,2013-04-15 00:00:00.000,0.11407639836047,76,45.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6245,立端,2,NULL,0,0,46.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6246,臺龍,2,NULL,0,0,6.23,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
6247,淇譽電,2,NULL,0,0,11.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6248,沛波,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6250,宇加,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6251,定穎,1,NULL,0,0,11.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6255,奈普,1,NULL,0,0,18.4,2010-08-27 00:00:00.000,友達集團LED背光模組,NULL,5.2,X
6257,矽格,1,NULL,0,0,28.7,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
6259,百徽,2,NULL,0,0,7.09,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6261,久元,2,NULL,0,0,59,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6263,普萊德,2,NULL,0,0,34.05,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6264,德士通,2,NULL,0,0,12.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6265,方土昶,2,NULL,0,0,7.72,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6266,泰詠,2,NULL,0,0,8.74,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
6269,台郡,1,NULL,0,0,101,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6270,倍微,2,NULL,0,0,12.05,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6271,同欣電,1,NULL,0,0,157,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6274,台燿,2,NULL,0,0,23.1,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6275,元山,2,NULL,0,0,13.45,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6276,名鐘,2,NULL,0,0,25.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6277,宏正,1,NULL,0,0,68.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6278,台表科,2,NULL,0,0,43.35,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6279,胡連,2,NULL,0,0,92.3,2013-09-13 00:00:00.000,比亞迪汽車端子供應鍊,NULL,5.1,N
6281,全國電,1,NULL,0,0,66.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6282,康舒,1,NULL,0,0,32.05,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6283,淳安,1,NULL,0,0,16.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6284,佳邦,2,2013-04-24 00:00:00.000,0.0249605570705962,38,26.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6285,啟碁,1,NULL,0,0,60.3,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
6286,立錡,1,NULL,0,0,132,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6287,元隆,2,NULL,0,0,5.27,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6289,華上,1,2013-03-14 00:00:00.000,0.0773573668153523,46,3.22,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
6290,良維,2,NULL,0,0,26.65,2013-09-13 00:00:00.000,NULL,NULL,2.1a;5.1a,N
6291,沛亨,2,NULL,0,0,2.03,2013-04-26 00:00:00.000,NULL,NULL,NULL,N
6292,迅德,2,NULL,0,0,28.45,2013-09-13 00:00:00.000,NULL,NULL,2.3;5.2,N
6294,智基,2,NULL,0,0,38,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6298,崴強,2,NULL,0,0,18.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6404,F-通訊,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6405,悅城,1,2014-02-07 00:00:00.000,0.0963926067240367,0,0,NULL,NULL,NULL,NULL,NULL
6409,旭隼,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6411,晶焱,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6412,群電,1,2014-02-07 00:00:00.000,0.0649110748048016,0,0,NULL,NULL,NULL,NULL,NULL
6414,樺漢,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6415,F-矽力,1,2014-02-07 00:00:00.000,0.136614639877954,0,0,NULL,NULL,NULL,NULL,NULL
6417,韋僑,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6419,京晨科,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6422,F-君耀,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6426,統新,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6431,F-光麗,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6432,今展科,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6442,光聖,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6443,元晶,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6449,鈺邦,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6451,F-訊芯,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6452,F-康友,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6456,F-GIS,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6457,紘康,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6462,神盾,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6464,台數科,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6465,威潤,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6470,宇智,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6485,點序,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6488,環球晶,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6504,南六,1,NULL,0,0,145,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
6505,台塑化,1,2013-02-23 00:00:00.000,0.0449535682774326,45,79,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6506,雙邦,2,NULL,0,0,13.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6508,惠光,2,2013-01-16 00:00:00.000,0.0322459944147338,24,30.3,2013-09-13 00:00:00.000,以2/10鉅量區為操作依據，過買破賣,NULL,5.1,N
6509,聚和,2,NULL,0,0,18.2,2013-09-13 00:00:00.000,NULL,NULL,3.1a,N
6514,F-芮特,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6603,富強鑫,2,NULL,0,0,15.85,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
6605,帝寶,1,NULL,0,0,100.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6609,瀧澤科,2,NULL,0,0,28.25,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
6702,復航,1,NULL,0,0,11.45,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
6803,崑鼎,2,NULL,0,0,170,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
7402,邑錡,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8008,建興電,1,NULL,0,0,32.4,2013-04-26 00:00:00.000,季線半年線黃金交叉；大量突破SQ，預告將突破頸線,NULL,NULL,N
8011,台通,1,2013-04-25 00:00:00.000,0.0648453983194316,48,38.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8016,矽創,1,2013-04-17 00:00:00.000,0.039770697280901,46,38.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8021,尖點,1,2013-01-11 00:00:00.000,0.0376101276794879,32,18.1,2013-09-13 00:00:00.000,NULL,NULL,3.1a,N
8024,佑華,2,NULL,0,0,13.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8027,鈦昇,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8032,光菱,2,NULL,0,0,33.75,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8033,雷虎,1,NULL,0,0,10.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8034,榮群,2,NULL,0,0,9.78,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8038,長園科,2,2014-02-07 00:00:00.000,0.132615705834266,0,0,NULL,NULL,NULL,NULL,NULL
8039,台虹,2,2013-03-06 00:00:00.000,0.0498963334330202,32,49.1,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
8040,九暘,2,NULL,0,0,8.52,2013-09-13 00:00:00.000,NULL,NULL,2.3;3.1,N
8042,金山電,2,NULL,0,0,49.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8043,蜜望實,2,NULL,0,0,16.65,2013-09-13 00:00:00.000,NULL,NULL,2.3;3.1,N
8044,網家,2,NULL,0,0,161,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
8046,南電,1,NULL,0,0,37.7,2013-09-13 00:00:00.000,NULL,NULL,2.1a;5.1,N
8047,星雲,2,NULL,0,0,10.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8048,德勝,2,NULL,0,0,16.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8049,晶采,2,NULL,0,0,8.1,2013-09-13 00:00:00.000,NULL,NULL,3.1a;5.2,N
8050,廣積,2,NULL,0,0,36.25,2013-09-13 00:00:00.000,醫療電子,NULL,NULL,N
8053,巨擘,2,NULL,0,0,2.72,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8054,安國,2,NULL,0,0,29.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8059,凱碩,2,NULL,0,0,8.53,2013-09-13 00:00:00.000,NULL,NULL,2.3,N
8064,東捷,2,NULL,0,0,11.35,2013-09-13 00:00:00.000,NULL,NULL,2.3;5.1,N
8066,福陞,2,NULL,0,0,16.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,X
8067,志旭,2,NULL,0,0,6.83,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8068,全達,2,NULL,0,0,4.92,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8069,元太,2,2013-04-08 00:00:00.000,0.0607270289092641,41,17.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8070,長華,1,NULL,0,0,82.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8071,豐聲,2,NULL,0,0,26.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8072,陞泰,1,NULL,0,0,88.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8074,鉅橡,2,NULL,0,0,25.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8076,伍豐,2,NULL,0,0,79.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8077,冠華,2,NULL,0,0,1.96,2013-04-26 00:00:00.000,NULL,NULL,NULL,N
8078,華寶,1,NULL,0,0,38.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8079,誠遠,2,NULL,0,0,14.1,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
8080,奧斯特,2,NULL,0,0,24.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8081,致新,1,NULL,0,0,81.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8082,捷超,2,NULL,0,0,2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8083,瑞穎,2,NULL,0,0,83.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8084,巨虹,2,NULL,0,0,13.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8085,福華,2,NULL,0,0,4.03,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8086,宏捷科,2,NULL,0,0,13.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8087,華鎂鑫,2,NULL,0,0,7.75,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8088,品安,2,NULL,0,0,37.35,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8091,翔名,2,NULL,0,0,52.4,2013-09-13 00:00:00.000,NULL,NULL,2.1;5.1,N
8092,建暐,2,NULL,0,0,9.81,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8093,保銳,2,NULL,0,0,5.94,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8096,擎亞,2,NULL,0,0,16.65,2013-09-13 00:00:00.000,NULL,NULL,5.1a,N
8097,鴻松,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8099,大世科,2,NULL,0,0,20.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8101,華冠,1,NULL,0,0,14.25,2013-09-13 00:00:00.000,NULL,NULL,2.3,N
8103,瀚荃,2,NULL,0,0,35.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8105,凌巨,1,2013-03-29 00:00:00.000,0.0473757901328121,37,10.35,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
8107,大億科,2,NULL,0,0,9.18,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8109,博大,2,NULL,0,0,44.75,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
8110,華東,1,NULL,0,0,10.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8111,立碁,2,NULL,0,0,5.73,2013-09-13 00:00:00.000,NULL,NULL,3.1;5.2,N
8112,至上,1,NULL,0,0,14.45,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
8114,振樺電,2,NULL,0,0,91.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8121,越峰,2,2013-02-26 00:00:00.000,0.0563857197437087,9,43.5,2013-09-13 00:00:00.000,NULL,NULL,3.1a;3.2;5.2a,N
8131,福懋科,1,NULL,0,0,17.6,2013-09-13 00:00:00.000,DRAM封測訂單追著跑,NULL,NULL,N
8147,正淩,2,NULL,0,0,25.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8150,南茂,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8155,博智,2,NULL,0,0,26.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8163,達方,1,NULL,0,0,18.8,2013-09-13 00:00:00.000,27.95為2/9大量區低點。友達子公司，LCD TV Inverter，目前也積極開發 LED背光模組電源供應器、 CCFL照明及太陽能轉換器 (PV Inverter)等解決方案。 達方更利用多年來深耕於材料科學的技術，成功研發面 板之重要零組件擴散膜產品，目前正於認證階段，預計 未來將進行量產，為達方另一重要產品。,NULL,NULL,N
8171,天宇,2,NULL,0,0,12.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8176,智捷,2,NULL,0,0,14.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8182,加高,2,NULL,0,0,13.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8183,精星,2,NULL,0,0,6.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8199,廣鎵,1,NULL,0,0,9.92,2012-12-20 00:00:00.000,NULL,NULL,NULL,X
8201,無敵,1,2013-01-09 00:00:00.000,0.046613588114268,22,13.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8210,勤誠,2,NULL,0,0,31.35,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8213,志超,1,NULL,0,0,34.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8215,明基材,1,NULL,0,0,17.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8222,寶一,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8234,新漢,2,NULL,0,0,22.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8240,華宏,2,2013-03-14 00:00:00.000,0.0395217572191923,22,31.3,2013-09-13 00:00:00.000,NULL,NULL,3.1,N
8249,菱光,1,NULL,0,0,16.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8255,朋程,2,NULL,0,0,115,2013-09-13 00:00:00.000,汽車端子打入大廠供應鏈,NULL,NULL,N
8261,富鼎,2,NULL,0,0,15.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8266,中日新,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8271,宇瞻,1,NULL,0,0,28.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8277,商丞,2,NULL,0,0,17.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8287,英格爾,2,NULL,0,0,25.1,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
8289,泰藝,2,NULL,0,0,12.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8291,尚茂,2,NULL,0,0,6.11,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8299,群聯,2,NULL,0,0,218.5,2013-09-13 00:00:00.000,NULL,NULL,3.1a,N
8341,日友,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8349,友信,2,NULL,0,0,30.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8354,冠郝,2,NULL,0,0,16.35,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
8358,金居,2,NULL,0,0,8.86,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8374,羅昇,1,NULL,0,0,28,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8383,千附,2,NULL,0,0,19.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8390,金益鼎,2,NULL,0,0,23.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8401,白紗科,2,NULL,0,0,12.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8403,盛弘,2,NULL,0,0,40,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8404,F-百和,1,NULL,0,0,19.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8406,F-金可,2,NULL,0,0,534,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8409,商之器,2,2014-02-07 00:00:00.000,0.139038068018686,0,0,NULL,NULL,NULL,NULL,NULL
8410,森田,2,NULL,0,0,29.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8411,F-福貞,1,NULL,0,0,75,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8416,實威,2,NULL,0,0,161.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8418,F-必勝,2,NULL,0,0,29.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8420,明揚,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8421,旭源,2,NULL,0,0,15.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8422,可寧衛,1,NULL,0,0,169,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8423,F-保綠,2,NULL,0,0,27.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8424,惠普,2,NULL,0,0,44.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8426,F-紅木,2,NULL,0,0,46.25,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8427,F-基勝,1,2013-02-06 00:00:00.000,0.047028086218158,48,60.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8429,F-金麗,1,NULL,0,0,72,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8431,匯鑽科,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8432,東生華,2,NULL,0,0,84.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8433,弘帆,2,NULL,0,0,39.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8435,鉅邁,2,NULL,0,0,51.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8436,大江,2,2013-09-13 00:00:00.000,0,0,138.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
8437,F-大地,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8443,阿瘦,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8444,F-綠河,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8446,華研,2,2014-02-07 00:00:00.000,0.357741502937003,0,0,NULL,NULL,NULL,NULL,NULL
8450,霹靂,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8454,富邦媒,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8463,潤泰材,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8464,億豐,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8467,F-波力,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8705,東隆,2,NULL,0,0,40.8,2012-12-25 00:00:00.000,NULL,NULL,NULL,X
8905,裕國,2,2013-04-19 00:00:00.000,0.0507118170526172,40,30.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8906,花王,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8908,欣雄,2,NULL,0,0,40.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8913,華夏資,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,5.1a,N
8916,光隆,2,NULL,0,0,41.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8917,欣泰,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8921,沈氏,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,5.1a,N
8923,時報,2,NULL,0,0,17.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8924,大田,2,NULL,0,0,17.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8925,偉盟,2,NULL,0,0,9.4,2013-09-13 00:00:00.000,NULL,NULL,3.1;5.2,N
8926,台汽電,1,NULL,0,0,18.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8927,北基,2,2013-04-01 00:00:00.000,0.0267489212331608,72,12.95,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8928,鉅明,2,NULL,0,0,7.74,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8929,富堡,2,NULL,0,0,35.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8930,青鋼,2,NULL,0,0,14.2,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8931,大汽電,2,NULL,0,0,19.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8932,宏大,2,NULL,0,0,12.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8933,愛地雅,2,NULL,0,0,14.1,2013-09-13 00:00:00.000,NULL,NULL,2.3,N
8934,世一旦,2,NULL,0,0,23.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8935,邦泰,2,2013-03-12 00:00:00.000,0.0474549661752901,31,4.52,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8936,國統,2,NULL,0,0,27.65,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8937,合騏,2,NULL,0,0,15.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8938,明安,2,NULL,0,0,29.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8940,新天地,2,NULL,0,0,22.15,2013-09-13 00:00:00.000,NULL,NULL,5.1a,N
8941,關中,2,NULL,0,0,2.88,2013-09-13 00:00:00.000,NULL,NULL,2.3,N
8942,森鉅,2,NULL,0,0,49.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
8996,高力,2,2013-03-25 00:00:00.000,0.0574165124127046,14,73.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
910069,新曄,1,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,X
9102,東亞科,1,2010-12-02 00:00:00.000,0.0103646087078735,5,6.25,2010-12-07 00:00:00.000,NULL,NULL,NULL,X
